what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.birt.report.designer.ui.editors,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.editors",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.samplesview,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.samplesview",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.views,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.views",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.core,2.5.0.v20090603,"org.eclipse.birt.report.designer.core",1252513128389
stopped,bundle,org.eclipse.birt.report.engine.emitter.prototype.excel,2.5.0.v20090601,"org.eclipse.birt.report.engine.emitter.prototype.excel",1252513128389
stopped,bundle,org.eclipse.birt.chart.reportitem,2.5.0.v20090514,"org.eclipse.birt.chart.reportitem",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.dataextraction.csv,2.5.0.v20090514,"org.eclipse.birt.report.engine.dataextraction.csv",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.dataextraction,2.5.0.v20090611,"org.eclipse.birt.report.engine.dataextraction",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.emitter.config,2.5.0.v20090608,"org.eclipse.birt.report.engine.emitter.config",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.emitter.html,2.5.0.v20090601,"org.eclipse.birt.report.engine.emitter.html",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.emitter.pdf,2.5.0.v20090601,"org.eclipse.birt.report.engine.emitter.pdf",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.emitter.ppt,2.5.0.v20090601,"org.eclipse.birt.report.engine.emitter.ppt",1252513128390
stopped,bundle,org.eclipse.birt.report.engine.emitter.wpml,2.5.0.v20090601,"org.eclipse.birt.report.engine.emitter.wpml",1252513128390
stopped,bundle,org.eclipse.birt.report.item.crosstab.core,2.5.0.v20090603,"org.eclipse.birt.report.item.crosstab.core",1252513128391
stopped,bundle,org.eclipse.birt.report.engine,2.5.0.v20090616,"org.eclipse.birt.report.engine",1252513128391
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1252513128391
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.0.v200904300717,"org.eclipse.wst.xsl.ui",1252513128391
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1252513128391
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1252513128391
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.launching",1252513128391
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.0.v200904241348,"org.eclipse.wst.xsl.launching",1252513128391
stopped,bundle,org.eclipse.wst.xsl.core,1.0.0.v200905071815,"org.eclipse.wst.xsl.core",1252513128391
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,2.5.0.v20090605,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1252513128391
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile,2.5.0.v20090605,"org.eclipse.birt.report.data.oda.jdbc.dbprofile",1252513128391
