what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1252513128382
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1252513128382
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1252513128382
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1252513128383
stopped,bundle,org.eclipse.birt.report.debug.ui,2.5.0.v20090603,"org.eclipse.birt.report.debug.ui",1252513128385
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.preview.web",1252513128386
stopped,bundle,org.eclipse.birt.report.viewer,2.5.0.v20090520,"org.eclipse.birt.report.viewer",1252513128386
stopped,bundle,commonj.sdo,2.1.1.v200905221342,"commonj.sdo",1252513128387
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.0.v200906111145,"org.eclipse.datatools.enablement.oda.ws.ui",1252513128387
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.0.v200906020900,"org.eclipse.datatools.enablement.oda.ws",1252513128387
stopped,bundle,org.eclipse.wst.wsdl,1.2.0.v200904112052,"org.eclipse.wst.wsdl",1252513128387
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1252513128387
stopped,bundle,org.eclipse.birt.chart.examples,2.5.0.v20090514,"org.eclipse.birt.chart.examples",1252513128387
stopped,bundle,org.eclipse.birt.chart.device.pdf,2.5.0.v20090326,"org.eclipse.birt.chart.device.pdf",1252513128387
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,2.5.0.v20090531,"org.eclipse.birt.chart.reportitem.ui",1252513128387
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,2.5.0.v20090603,"org.eclipse.birt.report.item.crosstab.ui",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.cubebuilder,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.cubebuilder",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.data,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.data",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.editor.script",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.ide",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.lib.explorer",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.lib",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.editors.schematic",1252513128388
stopped,bundle,org.eclipse.birt.report.designer.ui.samples.ide,2.5.0.v20090603,"org.eclipse.birt.report.designer.ui.samples.ide",1252513128388
